Plant Name,Unit Name,ORISPL (Plant Code),GATS Unit ID,PJM Unit?,State,County,Balancing Authority,Nameplate,Date Online,Primary Fuel Type,Secondary,Tertiary,Quaternary,Fifth,Sixth,Seventh,Eighth,New Jersey,Maryland,Pennsylvania,District of Columbia,Delaware,Illinois,Ohio,Virginia,EFEC Eligible
"Ali-Svoboda, Sarah + Karel Residence",S Ali-Svoboda,,NON64325,,VA,Loudoun County,PJM Interconnection,0.00432,3/1/12,SUN,,,,,,,,,,PA-46637-NSTI-I,,,,,,
Allen Residence,Allen Residence,,NON40239,,VA,Richmond County,PJM Interconnection,0.00126,5/1/09,SUN,,,,,,,,,,PA-46511-NSTI-I,DC-09354-SUN-I,,,,,
Allen-Michael -VA-PV-4.578kw Residence,Allen-Michael -VA-PV-4.578kw Residence,,NON119794,,VA,Arlington County,PJM Interconnection,0.00458,2/1/16,SUN,,,,,,,,,,PA-461354-NSTI-I,,,,,,
Alman-Richard-VA-PV-7.7KW Residence,Alman-Richard-VA-PV-7.7KW Residence,,NON57188,,VA,Stafford County,PJM Interconnection,0.0077,2/1/11,SUN,,,,,,,,,,PA-46562-NSTI-I,,,,,,
Altavista Power Station,1,10773,MSET96130101,Yes,VA,Campbell County,PJM Interconnection,58,2/1/92,WDS,,,,,,,,,,PA-46708-WDS-I,,,,,VA-000164-WDS,
"Alther, Mark Residence",M Alther,,NON89929,,VA,Culpeper County,PJM Interconnection,0.006,1/1/13,SUN,,,,,,,,,,PA-46859-NSTI-I,,,,,VA-046703-SUN,
"Althouse, John Residence",J. Althouse,,NON280983,,VA,Loudoun County,PJM Interconnection,0.01166,1/1/19,SUN,,,,,,,,,,PA-462189-NSTI-I,,,,,VA-225392-SUN,
Amato-Montel Residence,Unit # 1,,NON44051,,VA,Alexandria County,PJM Interconnection,0.007,6/1/10,SUN,,,,,,,,,,,DC-101397-SUN-I,,,,VA-007404-SUN,
Amundsen Residence 1,Amundsen Residence 1,,NON35800,,VA,Norfolk City,PJM Interconnection,0.004,2/1/09,STH,,,,,,,,,,,DC-09083-STH-I,,,,,
Amundsen Residence 2,Amundsen Residence 2,,NON38711,,VA,Norfolk City,PJM Interconnection,0.0045,4/1/09,SUN,,,,,,,,,,PA-46377-NSTI-I,DC-09105-SUN-I,,,,,
"Anand, Rohit Residence",R Anand,,NON133843,,VA,Loudoun County,PJM Interconnection,0.00999,5/1/16,SUN,,,,,,,,,,PA-461510-NSTI-I,,,,,VA-087655-SUN,
"Anaya, Michael R. & Dana M. Residence",Anaya,,NON63454,,VA,Norfolk City,PJM Interconnection,0.00399,8/1/11,SUN,,,,,,,,,,PA-46632-NSTI-I,,,,,,
Ancarrow-Brian-VA-PV-9.030kW Residence,Ancarrow-Brian-VA-PV-9.030kW Residence,,NON66130,,VA,Caroline County,PJM Interconnection,0.00917,11/1/11,SUN,,,,,,,,,,PA-46663-NSTI-I,,,,,,
Anderson -Robert -VA-PV-5.559kw Residence,Anderson -Robert -VA-PV-5.559kw Residence,,NON123218,,VA,Arlington County,PJM Interconnection,0.00556,2/1/16,SUN,,,,,,,,,,PA-461419-NSTI-I,,,,,,
Anderson-1,Unit # 1,,NON41623,,VA,Loudoun County,PJM Interconnection,0.0063,1/1/10,SUN,,,,,,,,,,,DC-10622-SUN-I,,,,,
Anderson-Bryan-VA-PV-6.5kW Residence,Anderson-Bryan-VA-PV-6.5kW Residence,,NON111154,,VA,Stafford County,PJM Interconnection,0.0065,7/1/15,SUN,,,,,,,,,,PA-461165-NSTI-I,,,,,,
Anderson-Mark-VA-PV-5.865kw Residence,Anderson-Mark-VA-PV-5.865kw Residence,,NON130732,,VA,Arlington County,PJM Interconnection,0.00587,12/1/15,SUN,,,,,,,,,,PA-461489-NSTI-I,,,,,,
Anderson-Meade-VA-PV-5.13kw Residence,Anderson-Meade-VA-PV-5.13kw Residence,,NON220021,,VA,Hanover County,PJM Interconnection,0.00513,11/1/17,SUN,,,,,,,,,,PA-462107-NSTI-I,,,,,VA-169634-SUN,
Anderson-Roger-VA-PV-6.9KW Residence,Anderson-Roger-VA-PV-6.9KW Residence,,NON57539,,VA,Prince William County,PJM Interconnection,0.0069,3/1/09,SUN,,,,,,,,,,PA-46515-NSTI-I,,,,,,
Andrew Bowman,"Bowman,Andrew-VA 76.56kW AgGrd",,NON274262,,VA,Franklin County,PJM Interconnection,0.07656,11/1/19,SUN,,,,,,,,,,,,,,,VA-217407-SUN,
Angela Graciana Residence,Angela Graciana Residence,,NON38801,,VA,Norfolk City,PJM Interconnection,0.003,12/1/06,STH,,,,,,,,,,,DC-09132-STH-I,,,,,
"Anthes, Richard Residence",R Anthes,,NON123473,,VA,Accomack County,PJM Interconnection,0.0108,2/1/16,SUN,,,,,,,,,,PA-461415-NSTI-I,,,,,VA-111165-SUN,
Anton-Matt-VA-PV-9.483kw Residence,Anton-Matt-VA-PV-9.483kw Residence,,NON141811,,VA,Fairfax County,PJM Interconnection,0.00948,5/1/16,SUN,,,,,,,,,,PA-461609-NSTI-I,,,,,VA-094918-SUN,
Antonowicz-Don-VA-PV-5.232kw Residence,Antonowicz-Don-VA-PV-5.232kw Residence,,NON165994,,VA,Fairfax County,PJM Interconnection,0.00523,12/1/16,SUN,,,,,,,,,,PA-461791-NSTI-I,,,,,,
AP DOUBLE TOLLGATE SP,1,61374,MSET90979001,Yes,VA,Clarke County,PJM Interconnection,12.5856,7/1/17,SUN,,,,,,,,,,PA-461997-NSTI-I,,DE-95737-SUN-01-00-15,,,VA-149769-SUN,
AP FREDERICK COUNTY 1 LF,1,57754,MSET90630117,Yes,VA,Frederick County,PJM Interconnection,2,11/1/10,LFG,,,,,,,,NJ-10031-LFG-I,,,,DE-98917-LFG-01-00,,,VA-008931-LFG,
"Appel, John Residence",J Appel,,NON289233,,VA,Loudoun County,PJM Interconnection,0.00693,6/1/19,SUN,,,,,,,,,,PA-462193-NSTI-I,,,,,VA-230884-SUN,
"Appomattox River Associates, LP.",Brasfield Hydroelectric Project Facility,10155,NON75666,,VA,Petersburg City,PJM Interconnection,2.9,9/1/92,WAT,,,,,,,,,MD-90214-WAT-01,,,,,,VA-033779-WAT,
Arcehibeque-Michael-VA-PV-4.5 kW Residence,Arcehibeque-Michael-VA-PV-4.5 kW Residence,,NON39324,,VA,Virginia Beach City,PJM Interconnection,0.00452,6/1/09,SUN,,,,,,,,,,,DC-09191-SUN-I,,,,,
Architzel-David-VA-PV-4.03kw Residence,Architzel-David-VA-PV-4.03kw Residence,,NON121841,,VA,Suffolk City,PJM Interconnection,0.00403,12/1/15,SUN,,,,,,,,,,PA-461394-NSTI-I,,,,,,
Armstrong-Charles-VA-PV-12.73kw Residence,Armstrong-Charles-VA-PV-12.73kw Residence,,NON220022,,VA,Albemarle County,PJM Interconnection,0.01273,12/1/17,SUN,,,,,,,,,,PA-462105-NSTI-I,,,,,VA-169635-SUN,
Arthur-Stephen-VA-PV-5.28kW Residence,Arthur-Stephen-VA-PV-5.28kW Residence,,NON67368,,VA,Appomattox County,PJM Interconnection,0.00528,9/1/12,SUN,,,,,,,,,,PA-46683-NSTI-I,,,,,,
Arunski-Kevin-VA-PV-8.4kw Residence,Arunski-Kevin-VA-PV-8.4kw Residence,,NON152728,,VA,Loudoun County,PJM Interconnection,0.0084,8/1/16,SUN,,,,,,,,,,PA-461679-NSTI-I,,,,,,
Ashin-Paul -VA-PV-9.7kW Residence,Ashin-Paul -VA-PV-9.7kW Residence,,NON113947,,VA,Arlington County,PJM Interconnection,0.00966,5/1/15,SUN,,,,,,,,,,PA-461266-NSTI-I,,,,,,
Askew-Alan-VA-PV-7.2KW Residence,Askew-Alan-VA-PV-7.2KW Residence,,NON51664,,VA,Fairfax County,PJM Interconnection,0.0072,11/1/10,SUN,,,,,,,,,,PA-46356-NSTI-I,,,,,,
"Atchison, Michael Residence",M Atchison,,NON156446,,VA,Albemarle County,PJM Interconnection,0.01144,11/1/15,SUN,,,,,,,,,,PA-461709-NSTI-I,,,,,VA-109137-SUN,
Atkinson-Charles-VA-PV-5.39kw Residence,Atkinson-Charles-VA-PV-5.39kw Residence,,NON153956,,VA,Chesapeake City,PJM Interconnection,0.00539,5/1/16,SUN,,,,,,,,,,PA-461691-NSTI-I,,,,,VA-106752-SUN,
Atkinson-Fred -VA-PV-7.88kW Residence,Atkinson-Fred -VA-PV-7.88kW Residence,,NON106901,,VA,Augusta County,PJM Interconnection,0.00788,7/1/15,SUN,,,,,,,,,,PA-461133-NSTI-I,,,,,VA-062793-SUN,
Atlantic Treatment Plant,Atlantic Treatment Plant Combined Heat & Power System,,NON232509,,VA,Virginia Beach City,PJM Interconnection,2.2,5/1/13,OBG,,,,,,,,,MD-40203-OBG-01,,,,,,VA-182341-OBG,
Aure-Francisco-VA-PV-11.4kw Residence,Aure-Francisco-VA-PV-11.4kw Residence,,NON162056,,VA,Prince William County,PJM Interconnection,0.0114,11/1/16,SUN,,,,,,,,,,PA-461768-NSTI-I,,,,,VA-113402-SUN,
Avery-Nancy-VA-PV-3.78kw Residence,Avery-Nancy-VA-PV-3.78kw Residence,,NON159834,,VA,Nelson County,PJM Interconnection,0.00378,11/1/16,SUN,,,,,,,,,,PA-461739-NSTI-I,,,,,,
"Baaske, Nancy Residence",N Baaske,,NON164942,,VA,Frederick County,PJM Interconnection,0.00456,9/1/16,SUN,,,,,,,,,,PA-461779-NSTI-I,,,,,VA-117273-SUN,
Babcock-Sharon-VA-PV-6.72kw Residence,Babcock-Sharon-VA-PV-6.72kw Residence,,NON117325,,VA,Augusta County,PJM Interconnection,0.00672,11/1/15,SUN,,,,,,,,,,PA-461309-NSTI-I,,,,,,
"Baber, Maria (Nan's Cottage)","Baber, Maria (Nan's Cottage)",,NON39350,,VA,Cumberland County,PJM Interconnection,0.0014,3/1/08,SUN,,,,,,,,,,PA-46050-NSTI-I,,,,,,
"Bach, Stephen Residence",S Bach,,NON109447,,VA,Charlottesville City,PJM Interconnection,0.00385,1/1/15,SUN,,,,,,,,,,PA-461195-NSTI-I,,,,,,
Bachara-Cathy-VA-PV-7.28kW Residence,Bachara-Cathy-VA-PV-7.28kW Residence,,NON92559,,VA,Wythe County,PJM Interconnection,0.00756,10/1/14,SUN,,,,,,,,,,PA-46898-NSTI-I,,,,,VA-049192-SUN,
Bacher Residence,Bacher Residence,,NON38968,,VA,Albemarle County,PJM Interconnection,0.003,5/1/06,STH,,,,,,,,,,,DC-09139-STH-I,,,,,
"Bailar, Gregor","Bailar, Gregor",,NON49435,,VA,Fairfax County,PJM Interconnection,0.01932,1/1/10,SUN,,,,,,,,,,PA-46314-NSTI-I,,,,,VA-011644-SUN,
Bailey Residence,Bailey Residence,,NON40244,,VA,Charlotte County,PJM Interconnection,0.0056,11/1/09,SUN,,,,,,,,,,PA-46368-NSTI-I,DC-09356-SUN-I,,,,,
"Bair, Alice Residence",A Bair,,NON183778,,VA,Rockingham County,PJM Interconnection,0.00413,6/1/16,SUN,,,,,,,,,,PA-461858-NSTI-I,,,,,VA-134605-SUN,
Baird-David-VA-2.887kw Residence,Baird-David-VA-2.887kw Residence,,NON41884,,VA,Norfolk City,PJM Interconnection,0.00289,12/1/09,STH,,,,,,,,,,,DC-10761-STH-I,,,,,
Baker Butler Elementary School,Baker Butler Elementary School,,NON142802,,VA,Albemarle County,PJM Interconnection,0.2236,9/1/16,SUN,,,,,,,,,,PA-461700-NSTI-I,,,,,VA-095888-SUN,
"Baker, Cynthia Residence",C Baker,,NON158669,,VA,Rockingham County,PJM Interconnection,0.0052,10/1/16,SUN,,,,,,,,,,PA-461737-NSTI-I,,,,,VA-110426-SUN,
"Baker, Ina Residence",I Baker,,NON204023,,VA,Rockingham County,PJM Interconnection,0.0066,6/1/16,SUN,,,,,,,,,,PA-462067-NSTI-I,,,,,VA-154603-SUN,
Baker-James-VA-PV-10.26kw Residence,Baker-James-VA-PV-10.26kw Residence,,NON139517,,VA,Rockbridge County,PJM Interconnection,0.01026,5/1/16,SUN,,,,,,,,,,PA-461555-NSTI-I,,,,,VA-092666-SUN,
Baker-Jay -VA-PV-5.92KW Residence,Baker-Jay -VA-PV-5.92KW Residence,,NON58118,,VA,Arlington County,PJM Interconnection,0.00592,3/1/11,SUN,,,,,,,,,,PA-46579-NSTI-I,,,,,,
Baker-William-VA-PV-3.42kw Residence,Baker-William-VA-PV-3.42kw Residence,,NON114815,,VA,Montgomery County,PJM Interconnection,0.00342,12/1/15,SUN,,,,,,,,,,PA-500006-NSTI-I,,,,,,
Balke-Richard-VA-3.321kw Residence,Balke-Richard-VA-3.321kw Residence,,NON41885,,VA,Virginia Beach City,PJM Interconnection,0.00332,2/1/10,STH,,,,,,,,,,,DC-10762-STH-I,,,,,
Ballard-William-VA-PV-3.18KW Residence,Ballard-William-VA-PV-3.18KW Residence,,NON47358,,VA,Norfolk City,PJM Interconnection,0.00318,7/1/10,SUN,,,,,,,,,,PA-46401-NSTI-I,DC-102136-SUN-I,,,,,
"Banister Hydro, Inc",Halifax Hydroelectric Project Facility,50178,NON75655,,VA,Halifax County,PJM Interconnection,1.6,1/1/15,WAT,,,,,,,,,MD-90212-WAT-01,,,,,,VA-033770-WAT,
Bankert-Debbie-VA-PV-6.48KW Residence,Bankert-Debbie-VA-PV-6.48KW Residence,,NON47360,,VA,Fauquier County,PJM Interconnection,0.00648,10/1/10,SUN,,,,,,,,,,PA-46491-NSTI-I,DC-102134-SUN-I,,,,,
Barakey-Amiele-VA-PV-3.72kw Residence,Barakey-Amiele-VA-PV-3.72kw Residence,,NON117321,,VA,Virginia Beach City,PJM Interconnection,0.00372,11/1/15,SUN,,,,,,,,,,PA-461311-NSTI-I,,,,,,
Barber Residence,Barber Residence,,NON40246,,VA,Appomattox County,PJM Interconnection,0.00252,11/1/09,SUN,,,,,,,,,,PA-46498-NSTI-I,DC-09357-SUN-I,,,,,
"Barber, Steven Residence",S Barber,,NON108842,,VA,Madison County,PJM Interconnection,0.00682,6/1/15,SUN,,,,,,,,,,PA-461142-NSTI-I,,,,,,
Barber-George -VA-PV-8.8kW Residence,Barber-George -VA-PV-8.8kW Residence,,NON84426,,VA,Fairfax County,PJM Interconnection,0.0088,5/1/14,SUN,,,,,,,,,,PA-46804-NSTI-I,,,,,,
Barbet,1,,NON40889,,VA,Fairfax County,PJM Interconnection,0.00525,1/1/09,SUN,,,,,,,,,,PA-46189-NSTI-I,DC-10542-SUN-I,,,,,
"Barge, Nathan Residence",N Barge,,NON108843,,VA,Rockingham County,PJM Interconnection,0.00561,7/1/15,SUN,,,,,,,,,,PA-461176-NSTI-I,,,,,VA-064418-SUN,
Barker Residence (Darlingdon),L. Barker,,NON44108,,VA,Loudoun County,PJM Interconnection,0.011,5/1/10,SUN,,,,,,,,,,PA-46228-NSTI-I,DC-101354-SUN-I,,,,VA-007455-SUN,
Barnett-1,Barnett-2,,NON52121,,VA,Prince George County,PJM Interconnection,0.00611,5/1/11,SUN,,,,,,,,,,PA-46372-NSTI-I,,,,,VA-013789-SUN,
Barr Residence,Unit # 1,,NON45043,,VA,Fairfax County,PJM Interconnection,0.00385,7/1/10,SUN,,,,,,,,,,,DC-101422-SUN-I,,,,,
Barr-Robert-VA-PV-13.44kw Residence,Barr-Robert-VA-PV-13.44kw Residence,,NON179702,,VA,Caroline County,PJM Interconnection,0.01344,3/1/17,SUN,,,,,,,,,,PA-461903-NSTI-I,,,,,VA-130741-SUN,
Barrett-Johnson-David-VA-PV-8.82kW Residence,Barrett-Johnson-David-VA-PV-8.82kW Residence,,NON111885,,VA,Albemarle County,PJM Interconnection,0.00882,12/1/14,SUN,,,,,,,,,,PA-461233-NSTI-I,,,,,,
"Barry, Walter Residence",W Barry,,NON48792,,VA,Roanoke County,PJM Interconnection,0.00611,11/1/10,SUN,,,,,,,,,,PA-46285-NSTI-I,,,,,VA-011077-SUN,
Batalska-Tatiana-VA-PV-5.4kW Residence,Batalska-Tatiana-VA-PV-5.4kW Residence,,NON78099,,VA,Fairfax County,PJM Interconnection,0.0054,11/1/13,SUN,,,,,,,,,,PA-46756-NSTI-I,,,,,,
Bates-Robert-VA-PV-3.9KW Residence,Bates-Robert-VA-PV-3.9KW Residence,,NON47024,,VA,Hampton City,PJM Interconnection,0.0039,7/1/10,SUN,,,,,,,,,,PA-46539-NSTI-I,DC-101753-SUN-I,,,,,
Bath County,1,6167,MSET96044201,Yes,VA,Bath County,PJM Interconnection,2400,12/1/85,HPS,,,,,,,,,,PA-46002-HPS-II,,,,,,
Bath County,2,6167,MSET96044211,Yes,VA,Bath County,PJM Interconnection,2400,12/1/85,HPS,,,,,,,,,,PA-46001-HPS-II,,,,,,
Batrla-Jim-VA-PV-3.57kw Residence,Batrla-Jim-VA-PV-3.57kw Residence,,NON140767,,VA,Fairfax County,PJM Interconnection,0.00357,11/1/15,SUN,,,,,,,,,,PA-461589-NSTI-I,,,,,,
"Bauer-Chen, Barbara Residence",B Bauer-Chen,,NON95301,,VA,Chesapeake City,PJM Interconnection,0.0048,7/1/14,SUN,,,,,,,,,,PA-46930-NSTI-I,,,,,,
Baum Residence STH,Baum Residence STH,,NON43243,,VA,Norfolk City,PJM Interconnection,0.006,4/1/10,STH,,,,,,,,,,,DC-101026-STH-I,,,,,
Baum-Elena-VA-PV-3.44kW-Residence,Baum-Elena-VA-PV-3.44kW-Residence,,NON41276,,VA,Norfolk City,PJM Interconnection,0.00344,11/1/09,SUN,,,,,,,,,,PA-46100-NSTI-I,DC-10654-SUN-I,,,,,
Bauman-John-VA-PV-5.865kw Residence,Bauman-John-VA-PV-5.865kw Residence,,NON200121,,VA,Arlington County,PJM Interconnection,0.00587,8/1/17,SUN,,,,,,,,,,PA-462029-NSTI-I,,,,,VA-157215-SUN,
"Bay Electric Co., Inc.",J Biagas,,NON50654,,VA,Newport News City,PJM Interconnection,0.1019,12/1/10,SUN,,,,,,,,,,PA-46335-NSTI-I,,,,,VA-012632-SUN,
Beachy-Jim-VA-PV-7.84kw Residence,Beachy-Jim-VA-PV-7.84kw Residence,,NON220028,,VA,Rockingham County,PJM Interconnection,0.00784,11/1/17,SUN,,,,,,,,,,PA-462094-NSTI-I,,,,,VA-169639-SUN,
Beagle-David-VA-PV-7.98kw Residence,Beagle-David-VA-PV-7.98kw Residence,,NON117324,,VA,Montgomery County,PJM Interconnection,0.00798,12/1/15,SUN,,,,,,,,,,PA-461310-NSTI-I,,,,,,
"Beasley, Bryan and Barbara Residence",B & B Beasley,,NON87683,,VA,Culpeper County,PJM Interconnection,0.00375,11/1/13,SUN,,,,,,,,,,PA-46822-NSTI-I,,,,,VA-044732-SUN,
Beath-Andrew-VA-PV-5.775kW Residence,Beath-Andrew-VA-PV-5.775kW Residence,,NON88335,,VA,Albemarle County,PJM Interconnection,0.00578,8/1/14,SUN,,,,,,,,,,PA-46832-NSTI-I,,,,,,
Beauty Control,P Windle,,NON50653,,VA,Norfolk City,PJM Interconnection,0.0026,12/1/10,SUN,,,,,,,,,,PA-46329-NSTI-I,,,,,,
Bechtel-Martha-VA-PV-12.6kW Residence,Bechtel-Martha-VA-PV-12.6kW Residence,,NON97673,,VA,Rockingham County,PJM Interconnection,0.0126,2/1/15,SUN,,,,,,,,,,PA-46998-NSTI-I,,,,,VA-055203-SUN,
"Beck, Jim Facility",J Beck,,NON43393,,VA,Bedford County,PJM Interconnection,0.00759,4/1/10,SUN,,,,,,,,,,PA-46107-NSTI-I,DC-101045-SUN-I,,,,VA-006909-SUN,
"Becker, Leslie Residence",L Becker,,NON58458,,VA,Bedford County,PJM Interconnection,0.00828,12/1/11,SUN,,,,,,,,,,PA-46583-NSTI-I,,,,,,
"Beckett, Bonnie Residence",Unit # 1,,NON160352,,VA,Arlington County,PJM Interconnection,0.00684,12/1/16,SUN,,,,,,,,,,PA-461759-NSTI-I,,,,,VA-112368-SUN,
Beckler-Scott-VA-PV-4.095kW Residence,Beckler-Scott-VA-PV-4.095kW Residence,,NON117312,,VA,Rockingham County,PJM Interconnection,0.0041,5/1/15,SUN,,,,,,,,,,PA-461296-NSTI-I,,,,,,
Bedford Solar LLC,Bedford Solar LLC,61126,NON214733,,VA,Bedford County,PJM Interconnection,3.43985,12/1/17,SUN,,,,,,,,,,PA-462134-NSTI-I,,,,,VA-164500-SUN,
Beeby-Jeffrey-VA-PV-5.2kw Residence,Beeby-Jeffrey-VA-PV-5.2kw Residence,,NON155302,,VA,Nelson County,PJM Interconnection,0.0052,10/1/16,SUN,,,,,,,,,,PA-461699-NSTI-I,,,,,,
Beer -Michael -VA-PV-4.77kw Residence,Beer -Michael -VA-PV-4.77kw Residence,,NON140627,,VA,Arlington County,PJM Interconnection,0.00477,4/1/16,SUN,,,,,,,,,,PA-461506-NSTI-I,,,,,,
"Beers, Burton Residence",B Beers,,NON124471,,VA,Albemarle County,PJM Interconnection,0.00338,1/1/16,SUN,,,,,,,,,,PA-461426-NSTI-I,,,,,,
"Beers, Chuck System","Beers, Chuck System",,NON40839,,VA,Norfolk City,PJM Interconnection,0.00455,11/1/09,SUN,,,,,,,,,,PA-46071-NSTI-I,DC-10550-SUN-I,,,,VA-004943-SUN,
"Beery Farms, Inc",Beery Farms Inc,,NON121169,,VA,Rockingham County,PJM Interconnection,0.04224,4/1/15,SUN,,,,,,,,,,PA-461327-NSTI-I,,,,,VA-075165-SUN,
Beirne-Rebecca-VA-PV-5.6kW Residence,Beirne-Rebecca-VA-PV-5.6kW Residence,,NON101494,,VA,Albemarle County,PJM Interconnection,0.0056,1/1/15,SUN,,,,,,,,,,PA-461046-NSTI-I,,,,,VA-058505-SUN,
Bell Atlantic Blacksburg,Bell Atlantic Blacksburg,,NON40192,,VA,Montgomery County,PJM Interconnection,0.00502,6/1/04,SUN,,,,,,,,,,PA-46543-NSTI-I,DC-09246-SUN-I,,,,,
Bell-Charles-VA-PV-9.625kW Residence,Bell-Charles-VA-PV-9.625kW Residence,,NON95584,,VA,Stafford County,PJM Interconnection,0.00963,1/1/15,SUN,,,,,,,,,,PA-46968-NSTI-I,,,,,VA-052375-SUN,
Bellair PV,Bellair PV,,NON46346,,VA,Albemarle County,PJM Interconnection,0.04575,5/1/10,SUN,,,,,,,,,,PA-46341-NSTI-I,DC-101671-SUN-I,,,,VA-009198-SUN,
Ben Whaley,"Whaley,Ben-VA 13.6kW R Rf",,NON294406,,VA,Rockingham County,PJM Interconnection,0.0136,5/1/20,SUN,,,,,,,,,,,,,,,VA-235151-SUN,
Bennett Residence,Unit # 1,,NON44044,,VA,Fairfax County,PJM Interconnection,0.00368,7/1/10,SUN,,,,,,,,,,,DC-101381-SUN-I,,,,,
Bennett-Benjamin-VA-PV-5.04kW Residence,Bennett-Benjamin-VA-PV-5.04kW Residence,,NON92975,,VA,Albemarle County,PJM Interconnection,0.00504,11/1/14,SUN,,,,,,,,,,PA-46884-NSTI-I,,,,,VA-049452-SUN,
Bennett-Sara-VA-ST-3kW-Residence,Bennett-Sara-VA-ST-3kW-Residence,,NON41300,,VA,Hampton City,PJM Interconnection,0.003,1/1/06,STH,,,,,,,,,,,DC-10703-STH-I,,,,,
Benson-Tom-VA-PV-3.30kW Residence,Benson-Tom-VA-PV-3.30kW Residence,,NON95167,,VA,Augusta County,PJM Interconnection,0.0033,10/1/13,SUN,,,,,,,,,,PA-46940-NSTI-I,,,,,,
"Bentley, Ernie Residence",E Bentley,,NON111300,,VA,Montgomery County,PJM Interconnection,0.01026,9/1/15,SUN,,,,,,,,,,PA-461225-NSTI-I,,,,,VA-066436-SUN,
Berger Residence,Roof # 1,,NON39029,,VA,Fairfax County,PJM Interconnection,0.00389,6/1/09,STH,,,,,,,,,,,DC-09137-STH-I,,,,,
"Bergland, Frank Residence",F Bergland,,NON128067,,VA,Albemarle County,PJM Interconnection,0.00624,4/1/16,SUN,,,,,,,,,,PA-461451-NSTI-I,,,,,,
"Bernabo, Russell Residence",R Bernabo,,NON112601,,VA,Hanover County,PJM Interconnection,0.01617,8/1/15,SUN,,,,,,,,,,PA-461237-NSTI-I,,,,,VA-070177-SUN,
Bernd-David-VA-PV-3.38kw Residence,Bernd-David-VA-PV-3.38kw Residence,,NON140621,,VA,Virginia Beach City,PJM Interconnection,0.00338,10/1/15,SUN,,,,,,,,,,PA-461582-NSTI-I,,,,,,
"Berne, Gordon Residence",G Berne,,NON104155,,VA,Albemarle County,PJM Interconnection,0.01232,4/1/15,SUN,,,,,,,,,,PA-461056-NSTI-I,,,,,,
Berry Home Centers,Berry Home Centers,,NON70024,,VA,Washington County,PJM Interconnection,0.0108,2/1/12,SUN,,,,,,,,,,PA-46695-NSTI-I,,,,,,
"Berry, David Residence",D Berry,,NON128070,,VA,Montgomery County,PJM Interconnection,0.01026,3/1/16,SUN,,,,,,,,,,PA-461446-NSTI-I,,,,,VA-082311-SUN,
"Berry, Sue + John Residence",SJ Berry,,NON53284,,VA,Culpeper County,PJM Interconnection,0.00775,5/1/11,SUN,,,,,,,,,,PA-46492-NSTI-I,,,,,,
Berry-Elizabeth Magnum-VA-3.2KW Facility,Berry-Elizabeth Magnum-VA-3.2KW Facility,,NON47012,,VA,Mathews County,PJM Interconnection,0.0032,8/1/09,SUN,,,,,,,,,,PA-46455-NSTI-I,DC-101729-SUN-I,,,,,
Besal-Elizabeth-VA-PV-3.99kw Residence,Besal-Elizabeth-VA-PV-3.99kw Residence,,NON140353,,VA,Rockbridge County,PJM Interconnection,0.00399,4/1/16,SUN,,,,,,,,,,PA-461578-NSTI-I,,,,,,
Best-Riley-VA-PV-11.44kw Residence,Best-Riley-VA-PV-11.44kw Residence,,NON123514,,VA,Virginia Beach City,PJM Interconnection,0.01144,1/1/16,SUN,,,,,,,,,,PA-461371-NSTI-I,,,,,VA-077630-SUN,
"Beyninson, Alisa Residence",A Beyninson,,NON186458,,VA,Alexandria City,PJM Interconnection,0.00432,5/1/17,SUN,,,,,,,,,,PA-461941-NSTI-I,,,,,VA-137182-SUN,
Bhatt-Devendra-VA-PV-5.25KW Residence,Bhatt-Devendra-VA-PV-5.25KW Residence,,NON55822,,VA,Fairfax County,PJM Interconnection,0.00525,4/1/10,SUN,,,,,,,,,,PA-46546-NSTI-I,DC-101449-SUN-I,,,,,
"Biehl, Amy Residence","Biehl, Amy Residence",,NON83882,,VA,Fairfax County,PJM Interconnection,0.01196,12/1/13,SUN,,,,,,,,,,PA-46783-NSTI-I,,,,,VA-041225-SUN,
"Bier, Jim Residence",J Bier,,NON94931,,VA,Franklin County,PJM Interconnection,0.005,12/1/14,SUN,,,,,,,,,,PA-46917-NSTI-I,,,,,VA-051435-SUN,
Biersack-Robert-VA-PV-4.96kw Residence,Biersack-Robert-VA-PV-4.96kw Residence,,NON168696,,VA,Rockbridge County,PJM Interconnection,0.00496,5/1/16,SUN,,,,,,,,,,PA-461813-NSTI-I,,,,,,
Big Shoals Hydro,Unit # 1,,NON34165,,VA,Grayson County,PJM Interconnection,0.5,12/1/25,WAT,,,,,,,,,MD-90183-WAT-01,PA-46035-WAT-II,,DE-99995-WAT-00,,,VA-000226-WAT,
Biggs-Barton-3.321 kW Residence,Biggs-Barton-3.321 kW Residence,,NON43540,,VA,Nelson County,PJM Interconnection,0.00337,2/1/10,STH,,,,,,,,,,,DC-101099-STH-I,,,,,
Biggs-Barton-VA-PV-11.2KW Residence,Biggs-Barton-VA-PV-11.2KW Residence,,NON45911,,VA,Nelson County,PJM Interconnection,0.0112,5/1/10,SUN,,,,,,,,,,,DC-101542-SUN-I,,,,VA-008862-SUN,
Billiet-Herve-VA-PV-2.95kw Residence,Billiet-Herve-VA-PV-2.95kw Residence,,NON203961,,VA,Fairfax County,PJM Interconnection,0.00295,10/1/16,SUN,,,,,,,,,,PA-461986-NSTI-I,,,,,,
