"","X","tile_count","solar_system_count","total_panel_area","fips","average_household_income","county","education_bachelor","education_college","education_doctoral","education_high_school_graduate","education_less_than_high_school","education_master","education_population","education_professional_school","employed","gini_index","heating_fuel_coal_coke","heating_fuel_electricity","heating_fuel_fuel_oil_kerosene","heating_fuel_gas","heating_fuel_housing_unit_count","heating_fuel_none","heating_fuel_other","heating_fuel_solar","land_area","per_capita_income","population","population_density","poverty_family_below_poverty_level","poverty_family_count","race_asian","race_black_africa","race_indian_alaska","race_islander","race_other","race_two_more","race_white","state","total_area","unemployed","water_area","education_less_than_high_school_rate","education_high_school_graduate_rate","education_college_rate","education_bachelor_rate","education_master_rate","education_professional_school_rate","education_doctoral_rate","race_white_rate","race_black_africa_rate","race_indian_alaska_rate","race_asian_rate","race_islander_rate","race_other_rate","race_two_more_rate","employ_rate","poverty_family_below_poverty_level_rate","heating_fuel_gas_rate","heating_fuel_electricity_rate","heating_fuel_fuel_oil_kerosene_rate","heating_fuel_coal_coke_rate","heating_fuel_solar_rate","heating_fuel_other_rate","heating_fuel_none_rate","solar_panel_area_divided_by_area","solar_panel_area_per_capita","tile_count_residential","tile_count_nonresidential","solar_system_count_residential","solar_system_count_nonresidential","total_panel_area_residential","total_panel_area_nonresidential","median_household_income","electricity_price_residential","electricity_price_commercial","electricity_price_industrial","electricity_price_transportation","electricity_price_overall","electricity_consume_residential","electricity_consume_commercial","electricity_consume_industrial","electricity_consume_total","household_count","average_household_size","housing_unit_count","housing_unit_occupied_count","housing_unit_median_value","housing_unit_median_gross_rent","lat","lon","elevation","heating_design_temperature","cooling_design_temperature","earth_temperature_amplitude","frost_days","air_temperature","relative_humidity","daily_solar_radiation","atmospheric_pressure","wind_speed","earth_temperature","heating_degree_days","cooling_degree_days","age_18_24_rate","age_25_34_rate","age_more_than_85_rate","age_75_84_rate","age_35_44_rate","age_45_54_rate","age_65_74_rate","age_55_64_rate","age_10_14_rate","age_15_17_rate","age_5_9_rate","household_type_family_rate","dropout_16_19_inschool_rate","occupation_construction_rate","occupation_public_rate","occupation_information_rate","occupation_finance_rate","occupation_education_rate","occupation_administrative_rate","occupation_manufacturing_rate","occupation_wholesale_rate","occupation_retail_rate","occupation_transportation_rate","occupation_arts_rate","occupation_agriculture_rate","occupancy_vacant_rate","occupancy_owner_rate","mortgage_with_rate","transportation_home_rate","transportation_car_alone_rate","transportation_walk_rate","transportation_carpool_rate","transportation_motorcycle_rate","transportation_bicycle_rate","transportation_public_rate","travel_time_less_than_10_rate","travel_time_10_19_rate","travel_time_20_29_rate","travel_time_30_39_rate","travel_time_40_59_rate","travel_time_60_89_rate","health_insurance_public_rate","health_insurance_none_rate","age_median","travel_time_average","voting_2016_dem_percentage","voting_2016_gop_percentage","voting_2016_dem_win","voting_2012_dem_percentage","voting_2012_gop_percentage","voting_2012_dem_win","number_of_years_of_education","diversity","number_of_solar_system_per_household","incentive_count_residential","incentive_count_nonresidential","incentive_residential_state_level","incentive_nonresidential_state_level","net_metering","feedin_tariff","cooperate_tax","property_tax","sales_tax","rebate","avg_electricity_retail_rate"
"1393",64862,0,0,0,51171040201,57934.4726562,"Shenandoah County",250,435,0,854,253,73,1903,38,1081,0.4349,246,296,148,327,1024,7,0,0,76.06299,25030,2419,31.80259,42,714,0,42,0,0,0,24,2353,"va",76.20705,60,0.1440644,0.132947976879,0.448765107725,0.228586442459,0.131371518655,0.0383604834472,0.0199684708355,0,0.972715998346,0.0173625465068,0,0,0,0,0.00992145514675,0.947414548642,0.0588235294118,0.3193359375,0.2890625,0.14453125,0.240234375,0,0,0.0068359375,0,0,0,0,0,0,0,0,46397,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1024,2.36,2560,1024,189200,823,38.898,-78.645,324,-5.48,29.09,19,88,12,0.654,3.88,98,3.4,12,2701,1993,0.0702769739562,0.0801984291029,0.0206696982224,0.124431583299,0.11616370401,0.158329888384,0.11244315833,0.174452252997,0.0454733360893,0.0305911533692,0.0409260024804,0.697265625,1,0.0425531914894,0.111008325624,0.0175763182239,0.0240518038853,0.111008325624,0.185938945421,0.170212765957,0.0444033302498,0.119333950046,0.0120259019426,0.099907493062,0.0166512488437,0.6,0.328515625,0.550535077289,0.0336215177714,0.903938520653,0.0259365994236,0.0365033621518,0,0,0,0.106361829026,0.218687872763,0.190854870775,0.157057654076,0.13717693837,0.135188866799,0.38197602315,0.17569243489,48.9,34,0.259109909024,0.692303909516,"False",0.335,0.649,"False",12.8607461902,0.0534236932679,0,19,16,8,13,17,0,0,40,0,0,9.12
"1394",64863,0,0,0,51171040202,55646.1157025,"Shenandoah County",250,514,38,1087,361,17,2299,32,1501,0.3421,375,468,150,184,1210,13,20,0,108.076,22965,3016,27.90629,46,888,0,0,3,0,0,6,3007,"va",108.2161,165,0.1401153,0.157024793388,0.472814267073,0.223575467595,0.108742931709,0.00739451935624,0.0139190952588,0.0165289256198,0.997015915119,0,0.000994694960212,0,0,0,0.00198938992042,0.900960384154,0.0518018018018,0.152066115702,0.386776859504,0.123966942149,0.309917355372,0,0.0165289256198,0.0107438016529,0,0,0,0,0,0,0,0,51462,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1210,2.49,1551,1210,192400,949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0818965517241,0.0978116710875,0.0106100795756,0.0613395225464,0.113395225464,0.167440318302,0.143567639257,0.168103448276,0.0407824933687,0.0281830238727,0.0520557029178,0.733884297521,1,0.159893404397,0.020652898068,0.035309793471,0.0273151232512,0.16655562958,0.119253830779,0.114590273151,0.00799467021985,0.0952698201199,0.0419720186542,0.0886075949367,0.053964023984,0.219858156028,0.712443584784,0.562895927602,0.0628803245436,0.808654496281,0,0.119675456389,0,0,0,0.0685425685426,0.2886002886,0.132756132756,0.18759018759,0.0772005772006,0.125541125541,0.321286472149,0.0752652519894,48.3,37,0.259109909024,0.692303909516,"False",0.335,0.649,"False",12.5724227925,0.00595431790874,0,19,16,8,13,17,0,0,40,0,0,9.12
"1395",64864,0,0,0,51171040300,66333.3333333,"Shenandoah County",350,798,10,1225,367,144,2956,62,2121,0.3692,219,876,228,245,1620,0,31,21,28.68993,26112,4228,147.3688,74,1185,0,34,0,0,49,90,4055,"va",29.05316,66,0.3632303,0.124154262517,0.414411366712,0.269959404601,0.118403247632,0.0487144790257,0.0209742895805,0.00338294993234,0.95908230842,0.00804162724693,0,0,0,0.0115894039735,0.0212866603595,0.969821673525,0.062447257384,0.151234567901,0.540740740741,0.140740740741,0.135185185185,0.012962962963,0.0191358024691,0,0,0,0,0,0,0,0,0,54020,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1620,2.6,1729,1620,193100,767,38.935,-78.46,324,-5.48,29.09,19,88,12,0.654,3.88,98,3.4,12,2701,1993,0.0510879848628,0.0782876064333,0.00780510879849,0.0508514664144,0.148060548723,0.16508987701,0.10004730369,0.149006622517,0.0645695364238,0.0579470198675,0.0858561967833,0.731481481481,1,0.0834512022631,0.046676096181,0.046676096181,0.010843941537,0.277227722772,0.0773220179161,0.139556812824,0.02357378595,0.121640735502,0.027345591702,0.0603488920321,0.040075436115,0.063042220937,0.803354540197,0.634989200864,0.0156993339676,0.848239771646,0.00713606089439,0.128924833492,0,0,0,0.0811986466892,0.304011599807,0.236346060899,0.180280328661,0.0947317544708,0.0662155630739,0.300851466414,0.109508041627,43.2,28,0.259109909024,0.692303909516,"False",0.335,0.649,"False",13.0284167794,0.0795090217132,0,19,16,8,13,17,0,0,40,0,0,9.12
"1396",64865,10,8,688.562337969,51171040500,57674.2681499,"Shenandoah County",774,1787,60,2028,1159,222,6030,0,3672,0.4505,202,2036,492,613,3416,0,73,0,29.7012,23491,8742,294.3316,304,2385,13,454,0,0,2,189,8084,"va",30.02768,280,0.3264826,0.192205638474,0.33631840796,0.296351575456,0.128358208955,0.036815920398,0,0.00995024875622,0.924731182796,0.051933196065,0,0.00148707389613,0,0.000228780599405,0.0216197666438,0.929149797571,0.127463312369,0.179449648712,0.596018735363,0.144028103044,0.0591334894614,0,0.0213700234192,0,3.69412441283,0.0126888567546,7,3,6,2,110.925985749,577.63635222,41307,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,3416,2.48,3686,3416,209000,771,38.885,-78.542,324,-5.48,29.09,19,88,12,0.654,3.88,98,3.4,12,2701,1993,0.0767558911004,0.106611759323,0.0386639212995,0.0745824754061,0.0921985815603,0.116449325097,0.118737131091,0.142530313429,0.0529627087623,0.0248226950355,0.0905971173644,0.69818501171,1,0.0806100217865,0.0454793028322,0.0187908496732,0.046568627451,0.226579520697,0.0718954248366,0.109477124183,0.0247821350763,0.0904139433551,0.0735294117647,0.0866013071895,0.0789760348584,0.0732501356484,0.603092783505,0.594242015295,0.020279528638,0.792271855303,0.0224719101124,0.140586462044,0.00274047684297,0,0.0093176212661,0.205314685315,0.238881118881,0.123076923077,0.143496503497,0.144335664336,0.0724475524476,0.38430583501,0.160374008758,43.1,30,0.259109909024,0.692303909516,"False",0.335,0.649,"False",12.647761194,0.141705504672,0.00175644028103,19,16,8,13,17,0,0,40,0,0,9.12
"1397",64866,4,4,140.675356515,51171040100,61393.1356398,"Shenandoah County",603,1911,34,2421,682,324,6026,51,4307,0.3889,168,2032,384,1027,3642,31,0,0,27.82302,26718,8611,309.4919,105,2436,69,287,0,0,378,172,7705,"va",28.11946,226,0.2964357,0.113176236309,0.401759044142,0.317125788251,0.100066379024,0.053767009625,0.00846332558911,0.00564221705941,0.894785739171,0.0333294623156,0,0.00801300661944,0,0.0438973406108,0.0199744512832,0.950143392897,0.0431034482759,0.281987918726,0.557935200439,0.105436573311,0.0461285008237,0,0,0.00851180669962,5.00277588953,0.0163367038108,4,0,4,0,140.675356515,0,52753,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,3642,2.36,4033,3642,182400,939,39.004,-78.381,381,-6.61,28.35,19.28,100,10.9,0.664,3.72,97.3,3.4,10.8,3035,1788,0.0772268029265,0.145976077111,0.015561491116,0.0546974799675,0.128788758565,0.158750435489,0.0961560794333,0.0998722564162,0.0781558471722,0.043432818488,0.0441296016723,0.668863261944,1,0.038541908521,0.045971674019,0.0397028093801,0.0503830972835,0.162526120269,0.0601346644997,0.255166008823,0.0413280705828,0.112375203158,0.0840492221964,0.0624564662178,0.0162526120269,0.0969501611703,0.595338457724,0.646397334444,0.0353454211613,0.836584806059,0.0257057608446,0.0945604773927,0,0,0,0.171544135142,0.233404710921,0.236259814418,0.125386628599,0.0620985010707,0.0720913633119,0.284779815442,0.112486859012,37.7,33,0.259109909024,0.692303909516,"False",0.335,0.649,"False",13.0313640889,0.195857464426,0.00109829763866,19,16,8,13,17,0,0,40,0,0,9.12
"1398",64867,1,1,17.3946909728,51171040400,72622.2459893,"Shenandoah County",323,507,43,624,143,128,1778,10,1064,0.3283,273,377,36,249,935,0,0,0,107.8504,29492,2393,22.18815,8,674,30,0,0,0,0,180,2183,"va",108.9326,77,1.082236,0.0804274465692,0.350956130484,0.285151856018,0.181664791901,0.0719910011249,0.00562429696288,0.0241844769404,0.912244045132,0,0,0.0125365649812,0,0,0.0752193898872,0.932515337423,0.0118694362018,0.266310160428,0.40320855615,0.0385026737968,0.291978609626,0,0,0,0.159683060652,0.00726898912362,1,0,1,0,17.3946909728,0,66888,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,935,2.56,1395,935,256800,NA,38.848,-78.457,324,-5.48,29.09,19,88,12,0.654,3.88,98,3.4,12,2701,1993,0.0865022983702,0.10656080234,0.0196406184705,0.0509820309235,0.0731299623903,0.171750940242,0.152946092771,0.167989970748,0.0242373589636,0.0334308399499,0.0480568324279,0.720855614973,1,0.106203007519,0.102443609023,0.0093984962406,0.0206766917293,0.147556390977,0.0921052631579,0.18984962406,0.0131578947368,0.125939849624,0.00657894736842,0.136278195489,0.0263157894737,0.329749103943,0.638709677419,0.612794612795,0.0491803278689,0.813886210222,0,0.136933461909,0,0,0,0.0547667342799,0.141987829615,0.256592292089,0.127789046653,0.221095334686,0.0395537525355,0.315503552027,0.102381947346,48.5,45,0.259109909024,0.692303909516,"False",0.335,0.649,"False",13.6754780652,0.161995680045,0.00106951871658,19,16,8,13,17,0,0,40,0,0,9.12
"1399",64868,2,2,294.786270369,51171040600,70766.6666667,"Shenandoah County",278,580,35,1220,365,126,2706,102,1748,0.4559,302,647,284,264,1506,0,9,0,30.5107,28408,3820,125.202,62,1037,41,28,11,0,31,34,3675,"va",30.92094,107,0.4102413,0.134885439763,0.450849963045,0.214338507021,0.10273466371,0.0465631929047,0.0376940133038,0.0129342202513,0.962041884817,0.00732984293194,0.00287958115183,0.0107329842932,0,0.00811518324607,0.00890052356021,0.942318059299,0.0597878495661,0.175298804781,0.429614873838,0.188579017264,0.200531208499,0,0.00597609561753,0,1.46051545815,0.0118221232593,1,1,1,1,45.1605108506,249.625759518,49889,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1506,2.54,1770,1506,222000,586,38.827,-78.602,324,-5.48,29.09,19,88,12,0.654,3.88,98,3.4,12,2701,1993,0.0615183246073,0.121204188482,0.0246073298429,0.05,0.104188481675,0.151570680628,0.102094240838,0.154712041885,0.063612565445,0.0465968586387,0.0494764397906,0.688579017264,1,0.0829519450801,0.0577803203661,0.0143020594966,0.0434782608696,0.204233409611,0.0732265446224,0.163615560641,0.016590389016,0.163043478261,0.0692219679634,0.054347826087,0.0274599542334,0.149152542373,0.6,0.635593220339,0.0449826989619,0.804498269896,0.00173010380623,0.139561707036,0,0,0,0.139492753623,0.390700483092,0.124396135266,0.103260869565,0.129830917874,0.0253623188406,0.300523560209,0.108115183246,43,29,0.259109909024,0.692303909516,"False",0.335,0.649,"False",13.0351071692,0.0741531208024,0.00066401062417,19,16,8,13,17,0,0,40,0,0,9.12
"1400",64869,1,1,12.5912077842,51171040700,56537.3803828,"Shenandoah County",402,712,20,1219,692,159,3221,17,2080,0.3977,148,915,349,189,1672,4,67,0,51.46379,21390,4635,90.06332,121,1175,66,129,2,0,302,57,4079,"va",51.80872,183,0.3449221,0.214840111767,0.378453896305,0.221049363552,0.124805960882,0.049363551692,0.00527786401739,0.00620925178516,0.880043149946,0.0278317152104,0.000431499460626,0.0142394822006,0,0.0651564185545,0.0122977346278,0.919133893062,0.102978723404,0.113038277512,0.547248803828,0.208732057416,0.0885167464115,0,0.0400717703349,0.00239234449761,0.243032597295,0.00271654968374,1,0,1,0,12.5912077842,0,43611,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1672,2.74,1958,1672,174600,737,38.758,-78.673,324,-5.48,29.09,19,88,12,0.654,3.88,98,3.4,12,2701,1993,0.0718446601942,0.116073354908,0.0230852211435,0.045523193096,0.150809061489,0.155987055016,0.091046386192,0.112405609493,0.0453074433657,0.0573894282632,0.0655879180151,0.702751196172,0.987261146497,0.0975961538462,0.05,0.0307692307692,0.0139423076923,0.205288461538,0.0644230769231,0.1625,0.0245192307692,0.156730769231,0.0216346153846,0.0980769230769,0.0197115384615,0.14606741573,0.567926455567,0.534172661871,0.0321123933768,0.774711490216,0.0331159056698,0.155544405419,0,0,0.00451580531862,0.168481078279,0.314152410575,0.210471747019,0.105754276827,0.105754276827,0.0549507516848,0.355339805825,0.173894282632,41.3,25,0.259109909024,0.692303909516,"False",0.335,0.649,"False",12.4815274759,0.220149907661,0.000598086124402,19,16,8,13,17,0,0,40,0,0,9.12
"1401",64870,1,1,12.9740030693,51171040800,57440.4635442,"Shenandoah County",512,716,25,1437,732,278,3750,50,2416,0.4202,214,1080,276,475,2071,5,21,0,48.59771,25726,4860,100.0047,132,1264,0,41,6,0,74,92,4647,"va",48.88837,121,0.2906712,0.1952,0.3832,0.190933333333,0.136533333333,0.0741333333333,0.0133333333333,0.00666666666667,0.956172839506,0.00843621399177,0.00123456790123,0,0,0.0152263374486,0.0189300411523,0.952305873078,0.104430379747,0.229357798165,0.521487204249,0.133268952197,0.103331723805,0,0.0101400289715,0.00241429261226,0.265380152157,0.00266954795665,1,0,1,0,12.9740030693,0,44075,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,2071,2.28,2344,2071,205900,748,38.674,-78.671,324,-5.48,29.09,19,88,12,0.654,3.88,98,3.4,12,2701,1993,0.0627572016461,0.117901234568,0.0561728395062,0.0545267489712,0.112345679012,0.165226337449,0.106790123457,0.158641975309,0.0567901234568,0.0170781893004,0.0388888888889,0.61033317238,1,0.104304635762,0.0405629139073,0.0120033112583,0.0273178807947,0.244205298013,0.0459437086093,0.149420529801,0.0144867549669,0.122102649007,0.039321192053,0.0852649006623,0.0438741721854,0.116467576792,0.594283276451,0.574300071788,0.0557636287973,0.806491885144,0.0249687890137,0.0940491052851,0,0,0.00457761131918,0.166152490084,0.224327897752,0.282944028206,0.186866460996,0.0810929925077,0.0387836051124,0.364133866554,0.0905072616291,49.4,24,0.259109909024,0.692303909516,"False",0.335,0.649,"False",12.772,0.0850706193164,0.000482858522453,19,16,8,13,17,0,0,40,0,0,9.12
"1402",64983,0,0,0,51053840100,60880.0195886,"Dinwiddie County",460,941,54,1539,704,220,3918,0,2456,0.4425,127,1391,156,367,2042,1,0,0,234.8001,23537,5630,23.97784,242,1476,38,1503,0,0,0,30,4059,"va",235.3445,267,0.5443728,0.179683511996,0.39280245023,0.240173557938,0.117406840225,0.0561510974987,0,0.0137825421133,0.720959147425,0.266962699822,0,0.00674955595027,0,0,0.00532859680284,0.901946382666,0.163956639566,0.17972575906,0.681194906954,0.0763956904995,0.062193927522,0,0,0.00048971596474,0,0,0,0,0,0,0,0,47756,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,2042,2.75,2540,2042,130200,921,37.048,-77.675,89,-3.91,30.96,18.7,62,14.7,0.626,4.12,100.8,3.6,14.3,2077,2544,0.107992895204,0.066785079929,0.0131438721137,0.044404973357,0.146358792185,0.154174067496,0.109413854352,0.16163410302,0.0554174067496,0.0275310834813,0.0674955595027,0.722820763957,1,0.0818403908795,0.0838762214984,0.0158794788274,0.0260586319218,0.204804560261,0.0696254071661,0.145358306189,0.0191368078176,0.100570032573,0.12174267101,0.0553745928339,0.0333876221498,0.196062992126,0.684645669291,0.611270845313,0.0183779464642,0.904115061926,0.0179784258889,0.0531362365162,0,0,0,0.040293040293,0.165242165242,0.149369149369,0.277167277167,0.184778184778,0.142857142857,0.335130278527,0.106019766397,43.6,37,0.42599571418,0.550284489766,"False",0.482,0.507,"False",12.6921898928,0.408874874199,0,19,16,8,13,17,0,0,40,0,0,9.12
"1403",64984,0,0,0,51053980100,NA,"Dinwiddie County",0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,20.51397,NA,0,0,0,0,0,0,0,0,0,0,0,"va",20.69477,0,0.1807997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,NA,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,0,NA,0,0,NA,NA,37.052,-77.87,89,-3.91,30.96,18.7,62,14.7,0.626,4.12,100.8,3.6,14.3,2077,2544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.42599571418,0.550284489766,"False",0.482,0.507,"False",NA,NA,NA,19,16,8,13,17,0,0,40,0,0,9.12
"1404",64985,0,0,0,51053840200,63727.2506083,"Dinwiddie County",369,826,0,1446,442,92,3197,22,1963,0.3578,149,1157,125,204,1644,9,0,0,70.16541,24243,4490,63.99165,73,1230,30,575,0,0,0,76,3809,"va",72.01228,241,1.846865,0.1382546137,0.452299030341,0.258367219268,0.115420706913,0.0287769784173,0.00688145136065,0,0.848329621381,0.128062360802,0,0.00668151447661,0,0,0.0169265033408,0.890653357532,0.0593495934959,0.124087591241,0.703771289538,0.0760340632603,0.0906326034063,0,0,0.00547445255474,0,0,0,0,0,0,0,0,54514,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1644,2.72,1858,1644,194100,928,37.188,-77.615,89,-3.91,30.96,18.7,62,14.7,0.626,4.12,100.8,3.6,14.3,2077,2544,0.0728285077951,0.0904231625835,0.0184855233853,0.0492204899777,0.138975501114,0.141870824053,0.115590200445,0.157461024499,0.0538975501114,0.0559020044543,0.0552338530067,0.748175182482,0.968152866242,0.160978094753,0.0713194090678,0.00713194090678,0.0295466123281,0.224146714213,0.0616403464086,0.0927152317881,0.016811003566,0.159449821701,0.0478858889455,0.0652063168619,0.00764136525726,0.115177610334,0.720667384284,0.595220313667,0.0256937307297,0.889516957862,0,0.0745118191161,0,0,0.00513874614594,0.108122362869,0.123945147679,0.277426160338,0.209915611814,0.165084388186,0.0764767932489,0.334745762712,0.0749330954505,44.4,33,0.42599571418,0.550284489766,"False",0.482,0.507,"False",12.6599937441,0.263605736083,0,19,16,8,13,17,0,0,40,0,0,9.12
"1405",64986,9,8,735.949065392,51053840300,63481.7767654,"Dinwiddie County",397,1227,0,1381,675,249,3941,12,3084,0.4141,22,1739,82,352,2195,0,0,0,6.532281,23969,6259,958.1645,218,1568,56,2692,0,0,114,75,3322,"va",6.752738,275,0.2204574,0.171276325806,0.350418675463,0.311342298909,0.100735853844,0.0631819335194,0.00304491245877,0,0.530755711775,0.430100655057,0,0.00894711615274,0,0.0182137721681,0.0119827448474,0.918130395951,0.139030612245,0.160364464692,0.792255125285,0.0373576309795,0.0100227790433,0,0,0,14.8754771764,0.0160489215525,3,6,3,5,100.450199997,635.498865395,56360,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,2195,2.84,2397,2195,152300,1110,37.204,-77.489,89,-3.91,30.96,18.7,62,14.7,0.626,4.12,100.8,3.6,14.3,2077,2544,0.0891516216648,0.151781434734,0.0118229749161,0.0316344463972,0.119507908612,0.149544655696,0.0595941843745,0.10576769452,0.0626298130692,0.0640677424509,0.115513660329,0.714350797267,0.9375,0.0956549935149,0.0820363164721,0,0.0502594033722,0.297989623865,0.0252918287938,0.142023346304,0.0363164721141,0.128728923476,0.0363164721141,0.0256160830091,0,0.084272006675,0.639549436796,0.726679712981,0.0238095238095,0.880291005291,0,0.093253968254,0,0,0,0.0328590785908,0.305216802168,0.315040650407,0.161585365854,0.161585365854,0.0237127371274,0.257394084732,0.113349320544,33.9,25,0.42599571418,0.550284489766,"False",0.482,0.507,"False",12.7470185232,0.53275642238,0.00136674259681,19,16,8,13,17,0,0,40,0,0,9.12
"1406",64987,0,0,0,51053840400,50661.038961,"Dinwiddie County",31,278,0,354,291,36,993,3,361,0.3892,9,119,55,41,231,0,7,0,2.007875,14803,1136,565.7723,25,158,2,416,28,0,0,13,677,"va",2.054241,46,0.04636585,0.293051359517,0.356495468278,0.279959718026,0.031218529708,0.036253776435,0.00302114803625,0,0.595950704225,0.366197183099,0.0246478873239,0.00176056338028,0,0,0.0114436619718,0.886977886978,0.158227848101,0.177489177489,0.515151515152,0.238095238095,0.038961038961,0,0.030303030303,0,0,0,0,0,0,0,0,0,43958,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,231,2.75,265,231,130000,863,37.211,-77.459,89,-3.91,30.96,18.7,62,14.7,0.626,4.12,100.8,3.6,14.3,2077,2544,0.0325704225352,0.150528169014,0.0132042253521,0.050176056338,0.117077464789,0.292253521127,0.0774647887324,0.173415492958,0.0281690140845,0.018485915493,0.0255281690141,0.683982683983,0.647058823529,0.13296398892,0.0498614958449,0,0.0720221606648,0.315789473684,0.0360110803324,0.0969529085873,0.0581717451524,0.116343490305,0.0304709141274,0.0470914127424,0,0.128301886792,0.649056603774,0.709302325581,0.0304709141274,0.772853185596,0,0.196675900277,0,0,0,0.102857142857,0.322857142857,0.228571428571,0.108571428571,0.191428571429,0.0142857142857,0.50170261067,0.131668558456,49.5,26,0.42599571418,0.550284489766,"False",0.482,0.507,"False",11.7573011078,0.510000805892,0,19,16,8,13,17,0,0,40,0,0,9.12
"1407",64988,3,3,235.941691971,51053840500,61662.5201939,"Dinwiddie County",172,550,10,893,413,153,2203,12,1587,0.4837,0,1006,80,136,1238,16,0,0,26.43401,25806,3181,120.3374,91,754,0,1082,10,0,51,55,1983,"va",26.64626,120,0.2122465,0.187471629596,0.405356332274,0.249659555152,0.078075351793,0.0694507489787,0.00544711756695,0.00453926463913,0.623388871424,0.340144608614,0.00314366551399,0,0,0.0160326941213,0.0172901603269,0.929701230228,0.120689655172,0.1098546042,0.812600969305,0.064620355412,0,0,0,0.0129240710824,2.04789445874,0.0171545828985,2,1,2,1,54.5687282001,181.372963771,46065,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,1238,2.34,1647,1238,175300,913,37.155,-77.474,89,-3.91,30.96,18.7,62,14.7,0.626,4.12,100.8,3.6,14.3,2077,2544,0.150895944671,0.0729330399246,0.0198050927381,0.0418107513361,0.124489154354,0.225086450802,0.107198994027,0.10122602955,0.0392958189249,0.0264067903175,0.0411820182333,0.609046849758,1,0.129174543163,0.102079395085,0.0138626339004,0.0529300567108,0.223692501575,0.0756143667297,0.0945179584121,0.010081915564,0.124133585381,0.0592312539382,0.0970384373031,0,0.248330297511,0.476017000607,0.544642857143,0.022641509434,0.870440251572,0.0358490566038,0.0427672955975,0.00943396226415,0,0.014465408805,0.0965250965251,0.281853281853,0.287001287001,0.184684684685,0.0842985842986,0.043758043758,0.290208667737,0.101123595506,44.7,24,0.42599571418,0.550284489766,"False",0.482,0.507,"False",12.5683159328,0.495122080658,0.0016155088853,19,16,8,13,17,0,0,40,0,0,9.12
"1408",64989,0,0,0,51053840600,56220.2394747,"Dinwiddie County",475,1425,13,2151,1030,198,5306,14,3202,0.3788,20,1647,292,617,2589,13,0,0,143.2626,22572,7414,51.75111,173,1893,0,2998,0,0,49,92,4275,"va",143.6871,412,0.4244251,0.194119864305,0.405390124387,0.268563889936,0.0895212966453,0.0373162457595,0.00263852242744,0.00245005653977,0.576611815484,0.404370110602,0,0,0,0.00660911788508,0.0124089560291,0.885998893193,0.0913893291072,0.238315952105,0.636152954809,0.112784859019,0.00772499034376,0,0,0.00502124372345,0,0,0,0,0,0,0,0,51794,11.37,8.21,6.95,8.11,9.31,1149,9405,393492,404046,2589,2.85,2835,2589,142800,757,37.06,-77.558,89,-3.91,30.96,18.7,62,14.7,0.626,4.12,100.8,3.6,14.3,2077,2544,0.0829511734556,0.130159158349,0.0283247909361,0.0459940652819,0.106959805773,0.146884272997,0.104127326679,0.153223630968,0.0679794982466,0.0236039924467,0.0271108713245,0.731170336037,0.918269230769,0.0880699562773,0.0446595877577,0,0.0140537164272,0.278888194878,0.0415365396627,0.148969394129,0.00749531542786,0.0905683947533,0.0880699562773,0.132104934416,0.0362273579013,0.0867724867725,0.723104056437,0.445365853659,0.0725104737351,0.834998388656,0.010312600709,0.0567193038995,0,0,0,0.0681028492008,0.192842251564,0.271021542738,0.253300903405,0.168867268937,0.0458651841557,0.314962762356,0.126743398781,43.8,27,0.42599571418,0.550284489766,"False",0.482,0.507,"False",12.3884281945,0.503805965267,0,19,16,8,13,17,0,0,40,0,0,9.12
